WindSpeed9am,Humidity9am,Pressure9am,Temp9am
6,52,1013.2,24.6
9,38,1013.6,24.4
17,50,1015.6,24.7
6,56,1014.1,24.9
19,49,1008.7,26.4
24,92,995.3,22.6
17,61,1007.7,19.1
19,52,1013.9,18.8
22,55,1011.2,20.1
15,69,1006.9,20.6
6,63,1005.3,21.2
7,61,1000.9,22.2
17,58,1005.5,16.9
9,63,1008.5,16.9
9,61,1011.2,17.8
6,61,1012.2,19.6
9,78,1010.8,18.7
9,69,1011.7,16.6
7,68,1014.6,18
11,61,1016.8,19.6
15,60,1019.4,21.1
7,65,1019.4,20.8
7,83,1018,18.4
6,75,1015.7,21
6,68,1016.2,22
11,62,1015.4,23.3
4,82,1013.2,19
11,72,1012.6,19.3
11,65,1015,19.5
0,73,1019.5,18.4
0,65,1022.2,19.8
0,65,1021.4,21.5
6,91,1018.3,18.6
13,88,1015.7,21.9
4,100,1012,19.5
7,74,1013,20.5
7,97,1002,19.5
13,60,1010.9,19.1
7,62,1014.2,19.3
9,100,1009.3,19.1
0,85,1015.7,16.3
0,79,1019,16.7
22,49,1023.2,17.7
11,49,1015.8,18.3
0,76,1011.1,16.7
0,77,1014.3,15.5
7,87,1018.2,14.9
6,82,1018.7,16.7
7,77,1019.2,18.4
0,77,1018,19.6
2,79,1014.4,20.8
9,93,1010.5,19.8
6,98,1016,14.5
9,68,1022.9,15.9
7,78,1024.3,16
7,74,1018.6,17.6
11,66,1007.9,20.9
4,72,1008.7,12.6
15,83,1006.9,12.5
17,79,1015,11.1
2,85,1022.4,10.2
4,90,1023,11.1
4,86,1022.7,13.5
6,86,1021.1,16.5
6,87,1020.6,13
6,81,1019.2,15.1
0,82,1019.1,15.5
0,74,1017.8,19.2
0,78,1017.6,17.6
9,75,1015.6,18.4
4,78,1016.3,19.4
2,78,1019.5,19.6
7,81,1018.1,20.1
20,59,1020.8,14.1
0,83,1019.7,12
11,81,1019.2,12
6,68,1030.2,8.9
4,68,1034.1,10
4,79,1035.1,11.3
0,78,1033,13.1
0,82,1028,11.8
4,81,1026.4,15.2
6,79,1025.6,15.5
0,71,1025.8,17.4
17,66,1022.1,19.7
2,80,1018.4,18.3
7,100,1017.3,15.7
7,86,1016.5,17
7,95,1012.7,16.4
0,95,1011,16.9
17,84,1014.2,10.3
26,81,1015.1,9.8
6,95,1021.9,9.5
4,100,1023,9.4
0,100,1022.9,10.3
4,97,1023.3,10.2
6,79,1026.2,10.4
0,93,1025.5,11.3
17,94,1021.7,14.2
19,80,1022.9,8.1
2,87,1023.3,8.6
0,100,1021.1,7
7,100,1018.6,6.9
4,99,1021.1,8
0,91,1019.6,9
4,92,1021.1,11.7
0,100,1022.8,12.5
0,93,1019.5,10.9
6,84,1020.2,8.2
24,81,1015.9,9.2
2,81,1025.2,5.4
2,84,1027,7.5
0,94,1026.5,7.6
0,100,1026.3,5.7
6,94,1025.9,6.9
0,97,1025.3,7.2
0,100,1027.1,6.1
0,100,1026.2,5
0,90,1025.3,6.8
4,78,1022.3,10.7
4,82,1017.5,10.9
19,87,1011.4,7.6
13,95,1016.1,7.9
2,100,1023.5,7
4,97,1028.7,6.1
0,92,1033.8,7.3
4,100,1036.5,5.8
6,100,1034.4,5.7
4,100,1030.1,7.9
0,94,1023.9,6
9,84,1016.5,9.7
9,100,1008.4,6.3
20,63,1003.3,14.3
0,85,1020.9,6
0,80,1026.2,4.7
4,96,1027.5,3.2
2,100,1028.2,3
0,100,1027.5,4
0,84,1026.2,5.7
0,81,1023.5,6.3
2,85,1022.9,6.3
6,97,1018.2,7.3
2,83,1014.6,11.6
4,98,1017.5,5.5
9,93,1020.9,8.8
0,96,1024.7,5.6
17,87,1022.2,10.8
0,100,1023.5,3
9,83,1013.4,10.2
15,91,1006.6,8.4
4,100,1025.1,0.3
9,98,1031.1,8
9,100,1031,7.7
0,100,1031.2,6.8
0,93,1031.3,6.1
0,100,1025.5,5.5
0,100,1013.7,9.9
0,100,1013.6,4.3
7,100,1016.2,6.5
15,97,1020.2,7.5
6,100,1024.7,4.2
6,100,1029.3,3
0,83,1035.2,3.5
0,87,1036.5,3.7
0,94,1034.4,2.9
0,91,1032.1,4.1
0,95,1029,5.2
7,95,1020.8,9.1
15,87,1019.1,10.8
0,100,1015.7,7.1
6,100,1009.3,12.5
11,97,1012.1,10.3
17,89,1020.4,7.2
7,94,1028.6,10.1
0,100,1026.2,10.2
4,84,1020.7,10.8
0,100,1024.5,2.3
0,86,1028.7,9.2
2,100,1033.1,5.2
0,92,1033.2,5.6
0,100,1032.3,5.6
0,100,1029.3,4
0,94,1021.9,7
11,91,1013,10.4
9,96,1013.2,7.8
6,100,1020.8,5.9
0,100,1025.9,5.7
4,100,1029,3.6
0,80,1029.1,4.8
0,76,1025.4,6
0,87,1024.2,4.9
0,95,1018.7,6
0,99,1018.6,5.8
11,92,1014.2,8.6
17,86,1020,6.1
0,80,1025.8,7.9
0,87,1022.9,6.1
22,87,1018,8.7
0,77,1024.4,6.1
0,87,1027.3,4.9
2,79,1028.4,6.2
4,89,1028.8,6.7
0,95,1022.2,6
6,100,1017.8,6.2
0,88,1015,9
19,95,1003.7,6.8
0,99,1011,6.7
2,100,1023.4,5.1
2,89,1024.6,6.4
7,84,1020.1,7.9
9,74,1012.6,11.3
24,79,1007.3,11.8
15,90,1013.7,6.1
6,86,1020.6,7
15,85,1020.7,10.2
7,100,1026.4,4.6
2,87,1024.9,7.6
9,72,1013.4,10.8
26,85,1012.1,8.6
17,88,1019.1,5.3
2,76,1025.8,6.2
7,83,1025.7,7.9
0,75,1024.7,8.3
6,76,1023.5,11.9
22,39,1011,16.8
20,69,1009.5,12.4
35,86,1006.8,8
22,86,1017.9,9.6
11,73,1025.3,11.1
7,100,1026.3,8.7
4,94,1025.9,9.6
4,80,1021.2,11.3
22,67,1010.4,11.8
6,77,1022.5,7.7
7,79,1026,10
7,88,1021.6,10.5
6,82,1019.8,11.9
11,85,1017.4,11.2
6,87,1017.8,12.7
9,87,1018,14
15,85,1015.5,13.2
9,90,1018.6,11.5
11,79,1009.4,13
19,74,1015.8,11
0,67,1022.8,9.5
6,74,1021.3,11.5
6,77,1014.5,14.3
30,45,1000.8,23.2
26,69,1010.5,9
15,75,1021.8,9.1
7,70,1029.8,10.8
6,66,1033,13.7
9,75,1027.7,14.8
7,70,1019.7,16.2
9,97,1016.8,12
6,72,1018.2,8.7
6,93,1016,8.2
0,80,1013.5,9.9
9,69,1011.6,11.9
9,89,1007.5,8.8
7,48,1015.5,11.4
6,76,1022.1,10.2
7,83,1025.7,10.7
9,79,1024.8,13
6,87,1016,12.4
13,69,1020,10.4
4,79,1020.5,12.8
7,78,1015.9,14.9
0,73,1011.7,16.7
6,72,1015.5,15.3
11,56,1020.6,12
7,64,1027,10.6
6,71,1022.9,12.8
19,40,1009.7,20.6
15,72,1012.1,11.4
15,64,1018.2,11.5
7,63,1023.9,13.7
7,72,1022.1,16.4
6,64,1017.6,18.1
9,70,1016,19
22,53,1007,20.4
9,64,1016.6,11.8
9,65,1018.2,15.4
11,69,1018.1,17.5
0,68,1015.9,17.8
11,73,1011.6,22.8
11,95,1011.2,19.4
7,83,1012.8,18.4
19,68,1017.5,16
15,52,1023.8,14.5
7,67,1027,15.2
7,68,1021.7,18.2
7,63,1019.3,16.8
6,61,1017.8,16.8
4,67,1013.8,17.1
11,54,1011.6,18
11,57,1015,16.2
9,50,1012.5,17.4
7,58,1018,15.3
6,56,1022.2,17.3
13,46,1015,21.2
13,47,1016,18
7,61,1018.1,18.9
7,64,1015.6,21.5
9,55,1013.9,23.8
6,59,1014.4,22.3
9,71,1013.3,19.5
13,59,1014.3,23.9
19,56,1012.4,27.5
9,53,1010.4,29.5
4,49,1012.8,22.3
9,48,1012.2,21.4
7,32,1015.8,23.6
7,44,1012.3,27.8
7,36,1012.4,30.7
4,40,1017.6,29.2
11,47,1018.2,29.7
31,24,1002.4,34.5
20,46,1002.4,17
9,48,1007.8,20.1
7,48,1007.6,23
19,42,1007,23.2
7,57,1011.7,20.1
17,46,1017.6,16.1
11,52,1018.1,19.6
6,51,1013.9,21.8
6,46,1009.4,24.6
7,38,999.9,27
11,51,1010.2,23
13,51,1014.5,23.3
17,46,1012.1,27.7
7,63,1009.1,24.2
15,45,1013.4,23.3
9,56,1015.2,24.1
19,47,1009.7,27.2
11,50,1009.9,25.8
15,60,1008.5,18.4
7,61,1007.6,23.1
19,51,1005.5,23.7
7,53,1013.5,18
6,45,1012.2,19.5
26,49,1016.3,19.7
17,46,1021.8,18.9
13,52,1021.7,20
2,64,1021.5,18.2
6,66,1021,18.7
7,65,1019.8,20.2
4,64,1018.5,22
7,65,1020,23.7
6,65,1019.8,22.7
4,65,1018.6,22.5
4,56,1018.5,24.2
7,66,1019.2,23.2
22,47,1012.3,24.3
7,63,1011.3,18.4
9,64,1015.6,19.1
4,60,1013.1,18
13,39,1018.3,14.8
6,55,1022,13
0,63,1023.8,14.7
2,59,1023.5,15.3
7,81,1015.7,17.8
0,73,1014.6,15.6
4,79,1018.5,13.3
7,82,1016.9,13.7
0,76,1019,14.9
0,70,1017.9,18.3
2,69,1015.7,18.4
24,84,1013.1,22.2
7,68,1021.1,11.2
7,92,1017.9,10.9
7,72,1013.6,15.9
6,86,1019.3,11.8
6,83,1018.6,12.1
15,61,1021.5,14.2
7,72,1028.2,13.1
0,78,1030.1,13
6,80,1027.7,14.6
6,74,1025,15.7
2,67,1026,17.5
4,72,1027.3,16.7
6,72,1024.8,16.8
7,76,1023.9,17
7,74,1025.2,18
7,75,1019.9,17.3
7,80,1013,17.4
2,77,1010.6,18.9
7,63,1015.2,16.6
2,69,1016.9,15.6
6,73,1016.3,14.8
11,50,1021.1,12.4
2,55,1019.6,14.6
6,70,1016.3,10.6
11,90,1010.7,11.7
7,85,1014.2,13.5
2,89,1020.8,9.9
2,83,1023.9,10.2
0,79,1024.8,13.2
7,90,1023,11.8
6,66,1017.8,16.7
0,92,1024.2,12.1
6,77,1025.6,13
6,83,1020.9,11.9
9,74,1027.7,8.6
7,79,1027.4,9.1
4,81,1021.9,12.4
7,66,1025.8,9.3
4,66,1027.2,9.3
0,86,1031.8,12.4
0,81,1030.5,12.6
0,82,1025,11.4
15,96,1015.3,14
0,100,1015.8,6.1
11,97,1012.2,9.6
19,90,1010.7,9.4
11,100,1015.9,7.8
2,100,1018,5.6
4,100,1020.4,5
2,99,1020.3,8.5
9,100,1018.1,6.9
4,98,1014.1,6.1
17,59,1016.9,13.5
7,75,1024.2,7.8
0,100,1026.6,4.6
0,100,1029.2,5.5
7,100,1030.5,5.3
0,79,1031.6,9.9
0,100,1030.3,7.8
11,98,1026.6,11.2
6,100,1026.2,13.9
19,99,1015.9,14.6
13,68,1013.4,12.3
0,84,1024.6,5.6
6,100,1027.8,5.5
NA,100,1025,8.1
2,100,1021.9,8.5
19,95,1020.1,12
2,100,1031.3,7.2
0,100,1028.2,5.3
0,100,1021.1,7.8
2,100,1022.1,6.4
13,100,1011.4,10
7,NA,1007.1,NA
0,100,1009,7.2
4,93,1016.8,5.7
0,83,1018.7,4.8
0,100,1014.1,4.5
2,100,1016.5,7
0,89,1025.8,4.7
4,97,1026.3,3.7
0,97,1022.8,3.4
6,87,1026.1,3.9
9,89,1031.2,4.3
0,84,1026.9,7.8
19,56,1023,12.8
0,81,1024.5,6.5
6,95,1024.3,3.6
0,92,1025.2,6.5
0,100,1026.2,7.1
0,97,1028.2,6.3
0,100,1026.8,7.4
2,100,1025.8,11.2
0,100,1025.7,5.2
9,83,1016.4,8.9
30,73,1011.7,9
11,83,1021.6,7.8
11,91,1028.1,8.2
6,100,1033.4,7.6
0,90,1037.3,5.2
0,78,1033.7,6.1
0,84,1035.2,6.6
4,100,1032,5.1
0,100,1029.4,8
9,100,1025.2,11.1
11,86,1022.1,13.7
7,100,1024.6,11.2
7,100,1022.1,13.1
17,73,1019.1,16.1
26,83,1010.3,15.2
9,89,1006.5,9.7
11,92,1016.6,4.7
9,76,1018.6,7.6
7,100,1023.7,6.6
7,100,1030.7,3.6
9,100,1031.1,4
7,98,1029.4,5.9
0,100,1030.1,5.1
0,98,1027.5,6.2
9,87,1021.6,12.4
0,100,1021.4,9.7
0,100,1025.8,5.6
4,100,1024.3,7
0,87,1016.3,10.1
13,87,1018.6,6.3
15,89,1015.3,8.4
13,96,1017.6,8.1
24,74,1009.2,12.5
7,94,1014.4,7.6
9,81,1014.4,8.4
9,95,1019.8,7.2
0,95,1017.9,9.6
9,100,1019.2,5.8
31,94,1004.3,12.7
17,79,1015.8,9.1
13,65,1011.6,11.8
11,84,1022.8,6.5
9,100,1021.4,6.4
9,78,1010.9,10.4
13,79,1015.2,9.1
17,85,1013,7.8
17,86,1017.6,4.8
11,94,1018.4,6.4
15,89,1012.6,8.7
22,94,1011.6,10.1
9,100,1023.3,9
7,87,1026.6,11.8
2,76,1025.9,12.2
2,91,1023.9,10.6
9,91,1022.1,11.3
11,84,1018.8,15
15,67,1016.5,14.9
7,88,1022.3,12.5
7,80,1028.5,12.1
0,74,1031.7,13.6
2,80,1033.3,14.7
7,82,1031.8,15
4,79,1027.8,17
7,82,1026.6,16.7
0,73,1024.9,15.2
6,75,1027.2,12
7,73,1019.1,12.6
15,80,1008.1,14.1
15,79,1013.7,9.8
0,81,1016.4,9.7
7,67,1018.9,7.9
4,73,1015.1,12.9
13,84,1018.6,11.7
7,93,1012.7,10.9
7,100,1002.2,13.4
11,92,1003,13.3
20,79,1008.7,9.7
22,87,1009.1,9.4
4,100,1016.8,9.7
11,94,1015.5,9.6
7,77,1011,14.2
4,63,1004.4,16.9
6,68,1009,18
35,84,1006.6,10.3
9,74,1020.8,10.7
30,64,1013.7,12.8
4,75,1018.6,11.6
6,70,1014.4,15.8
17,87,1002.9,16.3
22,64,1014.2,13.3
24,64,1016.3,11.3
7,74,1024,10.6
9,83,1018.4,12.5
0,76,1009.1,13.2
6,77,1012.7,11.9
4,69,1016.6,13.4
9,83,1019.9,11.9
17,73,1016.4,11.4
6,78,1016.3,12
0,70,1001.9,14.6
15,77,1018.4,8.1
2,81,1024.5,9.3
6,75,1017.4,11.2
26,62,1006.3,13.9
6,72,1027.1,8.6
11,75,1027.2,12.7
6,67,1019.4,13.9
7,64,1013.7,18.8
0,81,1011.1,19.1
17,90,1008.4,13.8
26,62,1017.6,10.1
7,64,1025.5,10
11,61,1024.2,12.9
6,68,1023.8,11.9
9,65,1017.8,16
24,54,1009.6,17.9
9,61,1020.4,13.6
4,70,1021,14.9
7,69,1022.2,15.8
6,65,1017.8,16.8
30,67,1013.1,16.1
13,46,1026,11.9
7,58,1027.9,13.5
7,58,1021.7,16.8
4,48,1014.9,18.8
2,62,1006.4,22.3
22,62,1012,14.9
20,52,1018,14
17,57,1020.7,14.1
11,75,1015,14.3
13,86,1015.7,11
9,69,1016.4,14.4
7,69,1016.5,13.4
20,55,1016,17.4
9,61,1017.6,16.7
4,58,1016.2,19
6,55,1013.4,19.8
7,57,1009.9,21.2
2,63,1010.3,19.5
7,54,1007.6,19.5
7,54,1006.9,17.6
9,58,1008.1,16.5
24,50,1010.7,19.4
4,49,1016.7,16.7
9,58,1016.5,19.8
7,56,1008.3,23.1
17,37,1008.6,19.1
17,41,1018.9,16.2
20,46,1022.9,20.6
13,38,1020.4,24.7
9,47,1013.9,25.8
9,62,1004,22.9
20,90,1000.8,10.1
11,62,1015.4,11.8
7,63,1020.9,15.5
9,55,1016.7,18.4
6,56,1006.2,22.1
19,60,1008.7,15
20,43,1010,17.5
2,55,1012.6,17.7
6,47,1012.9,19.6
6,56,1014.9,21.3
13,48,1018,20.1
7,51,1018.1,23.2
7,54,1019.5,24.7
15,41,1020.2,27
20,34,1018.3,29.9
7,45,1015.1,28.6
19,40,1012,26.9
15,36,1007.7,29.4
20,93,1010.7,18.3
6,75,1017.8,17.6
2,64,1016,20.3
7,61,1013.4,22.4
7,57,1011.1,20.8
6,57,1008.3,23.2
15,27,1011.8,19.9
11,50,1014,20.3
7,43,1013.3,19.7
11,56,1011.1,20.3
6,61,1006.1,22.3
6,40,1003.1,22.3
24,46,1006.8,16.8
6,50,1009.4,18.7
28,42,1013.2,16
17,43,1019.5,16.7
20,42,1021,18.9
17,48,1020.8,21.1
0,54,1020.5,22.3
7,55,1018.6,24.7
15,37,1016.4,27
11,46,1017.6,26.4
7,44,1018.3,26.9
7,47,1019.4,28.7
9,34,1016.6,31.8
11,37,1012.7,29.6
11,27,1008.9,32.1
6,50,1008.1,26.5
9,55,1007.4,24.5
7,54,1008.6,23.4
20,43,1016.7,21.4
17,45,1020,22.4
20,84,1010.8,20.5
11,52,1014.3,17.8
11,53,1021.8,18.1
9,52,1021.4,22.4
7,63,1018.4,22.7
7,51,1015.2,26.7
9,49,1015.3,26.6
9,50,1011.8,28.6
7,51,1010.9,28
7,43,1010.1,27.5
15,34,1010.1,30.8
28,25,1014.3,22.3
11,45,1020.9,19.9
19,46,1018.4,20.1
7,57,1014.5,23.1
7,49,1014.9,25.3
7,31,1014.7,29.4
15,46,1015.2,23.5
9,56,1014.5,20.2
6,54,1013.8,22.2
11,57,1012.1,24.9
9,62,1006.1,24
13,99,998.9,20.1
11,76,1001.4,22.5
9,61,1013,18.6
6,72,1010.2,19.4
6,63,1000.7,23.5
13,80,1010.1,13.6
15,59,1018.7,14.3
7,68,1020.2,17.5
6,53,1021.4,19.1
0,61,1019.6,19.9
2,63,1014.3,20.6
0,74,1009.5,20.2
4,66,1016.7,17.5
15,58,1020.2,19.6
0,94,1020.9,18.5
11,83,1020.5,19
6,68,1024,19.8
6,63,1024.5,21.2
13,76,1017.2,22.1
2,76,1017,21.6
0,60,1020.1,16.5
0,59,1020.8,20.5
7,62,1021.3,19.3
7,62,1022.1,20.8
0,59,1021.2,22.5
6,90,1017.9,20
0,77,1018.8,15.4
0,68,1015.5,18.9
6,59,1009.8,17.7
24,70,1007.9,14.4
7,77,1016.4,14.9
4,87,1020.4,17
0,70,1025.1,16.5
0,59,1025.6,16
13,54,1019.1,23.8
0,85,1017.1,18
0,81,1017.6,13.5
7,78,1017.3,13.8
9,79,1021.1,17.2
2,83,1023.8,17.4
9,100,1018.7,18.3
6,92,1016.1,19.2
6,81,1016.9,17.7
6,86,1020.4,18.3
2,100,1021.8,14.9
0,90,1019.8,17.2
2,86,1017.2,17.7
0,94,1016.7,19.1
11,95,1019,14.9
9,100,1020.3,16
9,65,1023.1,17.9
6,79,1025.3,16.5
6,78,1023.2,16.6
9,96,1021.2,16.1
11,100,1015.2,16.5
7,100,1007.2,17.5
6,69,1015.2,17.1
11,61,1019.4,16.8
17,57,1021.6,16.2
6,63,1023,13.7
4,73,1021.8,14.2
4,75,1022,13.9
0,89,1018.4,12.6
7,70,1019.8,10.4
0,86,1020.2,10.6
7,80,1022.8,10
2,78,1019.3,13.3
6,82,1017.3,16.6
0,78,1016.1,14.2
2,71,1021.6,11.2
0,90,1014.9,14.7
2,73,1022.4,12.6
6,84,1024.3,12.1
0,94,1016.3,14.8
17,89,1016.2,11.9
0,72,1018.4,10.9
6,83,1008.4,8.5
6,96,998.4,9.5
24,77,1006.7,9.9
17,78,1020.3,11.2
7,97,1023.8,11
9,77,1026,8.8
7,67,1028.6,9
0,74,1026,8.9
4,99,1021.9,11.6
7,100,1025,11.3
2,100,1031.5,8.8
6,98,1030.9,9.6
0,88,1029.1,9.8
2,99,1028.2,10.7
6,85,1030.2,12.9
0,87,1029.7,12.9
4,98,1028.7,11.3
0,95,1026.2,11.3
6,100,1023,13.9
0,100,1025.2,11.9
2,NA,1023.5,NA
6,100,1017.8,12.2
2,100,1017.5,13.9
0,100,1020.1,11.5
6,NA,1022.6,NA
13,68,1012.2,17.4
13,93,1014.4,11.9
6,100,1025,11
0,84,1026.9,10.7
4,98,1024.2,10
9,95,1018.2,12.7
7,99,1018.9,11.4
15,89,1019.3,11.6
0,99,1029.1,10.2
0,82,1029.5,9.7
0,86,1030.8,7.1
2,89,1030.5,6
7,82,1032.1,5.8
2,82,1033.5,7.1
0,100,1028.4,6.7
0,98,1021.2,7.9
0,100,1016.1,10.3
7,NA,1013.8,NA
4,100,1015.4,6.7
0,100,1023.8,5.7
11,95,1027.9,8.7
7,100,1032.5,6.4
7,96,1028.4,6.9
0,100,1019.1,7.3
2,97,1020.5,9.6
6,100,1024.6,7.3
20,80,1011.3,11.9
24,95,1004.1,5.8
20,86,1015,9.8
17,91,1020.1,11
13,85,1019.7,10.6
17,78,1002,9.6
22,98,1004.9,7.5
6,97,1019.9,4.9
9,100,1027.8,7.8
6,100,1030.8,6.5
0,100,1028.8,6.1
7,100,1021.8,4.1
17,93,1016.3,8.6
13,94,1016.2,7.5
6,100,1018.4,6.6
0,93,1016.7,8.3
11,89,1003.2,6.9
19,87,1008.7,7.8
9,91,1021,7.7
9,98,1019.6,7.8
2,100,1031.9,2
2,100,1034,3.7
6,96,1022.7,6
9,100,1014,9.6
26,86,1013,8.9
20,87,1017.7,5.1
4,93,1027.4,2.2
0,90,1029,2.5
2,100,1027.5,3.4
0,89,1026.6,3.3
0,93,1026,3.4
0,96,1019.8,5.5
0,100,1021,8.1
4,100,1025.4,6.7
7,100,1027.3,7.6
0,100,1022.5,4.8
0,100,1018.4,7.9
24,84,1017.7,12.9
11,63,1012.1,11.8
13,85,1010.3,5.9
4,89,1029.1,3.2
0,84,1035.5,2.6
0,79,1035.6,3.5
6,94,1035.9,2.2
2,100,1035,3.7
0,92,1032.2,8.8
6,100,1032.6,6.7
4,100,1031.6,6.6
2,95,1023.3,9
6,81,1029,4.6
9,65,1032.5,5.2
6,76,1035,4.5
0,79,1035.9,6.1
6,83,1031.7,7
4,87,1022.7,7.1
9,75,1013.9,10.6
6,81,1013.6,11.1
0,86,1020.8,10.3
0,75,1026.6,7.6
2,81,1030.7,9.1
4,77,1032.6,9.2
4,74,1031.5,9.9
6,93,1028.8,9.4
4,100,1027.3,6.8
17,63,1026.2,14.7
0,72,1028.2,11.6
0,75,1030.4,9.8
6,79,1029.6,9.2
0,79,1027.4,10
4,81,1023.1,10.1
9,83,1014.7,11.5
17,79,1014.3,10.8
6,71,1021.3,7.7
2,70,1020.1,8.2
6,68,1025,11.6
0,72,1031.2,10.1
9,77,1031.4,10.4
6,73,1026.7,12
20,66,1013.2,15.1
11,85,1012,11.6
20,70,1018.2,14
2,73,1025.9,9.9
7,77,1026.7,10.2
9,100,1022,8.9
7,81,1017.6,12
13,68,1009.7,13.6
9,74,1015,11.7
15,76,1022,8.5
0,77,1024.5,8.9
7,67,1025.6,11.5
7,88,1021.3,13
17,93,1013.1,13.5
9,93,1018.2,10.1
9,82,1022.3,12.4
6,77,1021.4,14.6
9,49,1015.5,16.8
4,76,1013.6,15
17,64,1022.7,10
4,80,1020.9,10.7
6,73,1019.3,15.3
2,83,1016.9,12.9
6,73,1013.3,16.3
17,76,1011.9,13.9
2,69,1021.1,11.5
7,78,1023.8,11.9
0,82,1018.5,11.5
7,70,1016.4,14.7
6,67,1013.9,16.1
13,79,1006.9,16.5
11,87,1013.5,9.6
4,73,1018.9,9.7
2,70,1019.5,10
13,60,1025.4,12.2
9,75,1029.1,12.8
0,67,1026.7,15.3
19,58,1024.8,18.1
9,69,1028.3,16.2
9,76,1023.9,17
2,70,1017.6,20.3
15,44,1014.4,25.1
4,62,1016.1,19.8
2,70,1011.5,19.4
7,81,1005.5,16.1
15,62,1015.2,11.9
11,59,1018.8,13.2
6,67,1015.8,16.1
7,60,1012,17
22,43,1002.3,21.5
17,63,1020.8,10.5
9,65,1024.4,13.4
9,63,1020.9,15.7
6,71,1013.3,15.8
9,62,1015.5,15.7
7,52,1019.1,17
6,59,1019.8,19.4
9,52,1016.1,22.1
7,57,1018.5,18.7
9,43,1019.2,18.5
9,59,1017.5,18.5
6,54,1015.2,21
6,47,1009.1,23.5
6,61,1008.9,19.2
28,89,1004.5,14.6
17,59,1015,16.1
6,64,1018.7,16.2
7,65,1019.6,17.7
6,57,1012.7,18.7
17,57,1009.2,23.5
9,58,1013,20.1
9,64,1011.3,23.3
11,52,1012.5,25.6
17,63,1018.2,14.3
4,62,1019.9,16.3
17,50,1021.3,19.4
7,57,1021.8,19.5
11,53,1016.4,22.4
20,49,1011.2,24.9
20,55,1008.7,25.4
7,76,1009.5,22.2
4,70,1011.8,19
7,80,1011,22.1
11,59,1007,23.2
9,65,1005,21.5
17,73,1005.6,18.3
6,74,1007.5,20.9
9,67,1013.3,21.1
7,72,1012.4,19.7
17,64,1009.7,20.4
22,46,1019.1,20.7
15,44,1018.5,19.8
7,62,1012.7,20.1
9,51,1008.8,23.1
24,38,997.8,28.4
9,39,1006.8,16.8
7,50,1007.9,19.2
7,50,1013.9,17.4
6,51,1017.2,18.7
7,55,1016.1,22.9
11,47,1012.9,25.7
13,68,1010.8,23.9
7,66,1011.3,25.1
2,62,1009,21.9
24,42,1012.4,16.6
11,52,1019.3,18.9
11,52,1016.3,22.7
19,51,1005.7,25.2
20,47,1009.9,17.3
6,46,1013.7,17.7
7,45,1013.5,21
9,45,1016,25.6
20,35,1017.9,29.2
7,46,1013.6,27.4
7,60,1017.4,25.6
9,54,1019.1,27.3
9,54,1018,26.4
13,45,1012.4,28.7
9,94,1009,20.8
7,97,1010.9,20.3
9,83,1012.5,20.8
13,55,1013.5,23.6
20,47,1006.7,24.1
15,96,1000.4,18.3
9,69,1006.4,18.5
7,63,1010.2,17.7
19,57,1010,19.9
4,56,1012.8,19.1
20,45,1013.3,18.8
17,50,1009.7,23
6,75,1009.8,20.7
7,64,1012.7,24
13,56,1007.6,26.2
0,76,1005.4,24.3
19,50,1005.6,21.5
9,59,1012.8,17.8
19,56,1012.4,19.3
22,53,1013.9,20.7
15,48,1016.2,17.8
9,49,1012.8,16.3
6,59,1009.4,16.4
11,62,1009.4,19.1
20,48,1015.4,20.3
7,54,1020.2,20.2
19,42,1014.4,20.4
19,57,1021.5,20.4
13,58,1026.1,22.4
13,53,1023.8,24.1
4,74,1018.7,22.3
19,53,1019.9,23.7
6,54,1021.8,23.9
9,62,1020.5,25.8
4,74,1021.4,20.9
7,69,1022.9,23.1
9,63,1019.6,22.4
11,86,1016.5,20.2
6,73,1015.4,22.6
9,66,1014.1,25.2
9,76,1018.2,20.8
7,79,1018.6,22.2
7,67,1016.6,23.7
2,55,1015.4,23.2
7,61,1015.9,23.2
6,65,1014.6,23.8
9,74,1014.4,21.8
7,60,1014.3,21.6
9,71,1009.4,20.1
9,76,1009.5,19.6
9,65,1008.4,20.7
19,94,1007.5,19.4
15,54,1017.4,16.6
6,59,1014.5,19.8
6,51,1014.2,17.6
28,40,1012,15.7
15,55,1011.5,14.7
2,74,1012.6,15
0,70,1013,16.2
0,64,1013.1,17.6
6,65,1017,17.1
7,58,1017.4,15
0,58,1015.9,15.8
17,49,1019.6,16.9
7,68,1019.5,15.3
11,51,1011.3,19.8
9,61,1016.7,14.8
4,63,1011.3,16.8
9,78,1004.9,20.1
2,78,1011.9,16.6
24,57,1013.3,18.7
13,52,1023.9,15.8
6,61,1022.7,16.4
9,61,1013.7,22
11,75,1012.2,16.1
6,70,1017.3,13.1
13,58,1019.2,12.9
19,72,1023,12.2
6,76,1024.4,10.1
0,63,1023.8,11.6
7,70,1025.1,12.5
2,65,1026.6,13.7
0,61,1023.1,15.1
6,57,1016.7,21.3
13,53,1022.4,12.7
6,57,1019.8,16.3
0,85,1012.7,17.9
6,68,1007.3,15.6
6,83,1008.3,14.2
15,63,1017.2,14.6
7,53,1024,14.6
9,59,1025.8,15.2
4,66,1023.7,16
2,67,1020.1,16.3
11,64,1022.7,15.4
6,77,1022.3,14.1
9,85,1022.1,16.1
6,86,1023,16.3
9,82,1023.8,15.8
9,94,1015.9,17.5
